"ID","State.Name","Year","Age","Incidence"
"0d2a80f","Michigan",2013,"85-89",6303.84393714149
"648ff59","Michigan",2013,"90-94",5334.13580484179
"5058200","Michigan",2014,"65-69",5941.24163985971
"970a7f8","Michigan",2014,"70-74",7113.40787990973
"52ab522","Michigan",2014,"75-79",7901.23466803353
"f841689","Michigan",2014,"80-84",7409.45283188304
"3489ddd","Michigan",2014,"85-89",6341.14767155072
"684820d","Michigan",2014,"90-94",5354.66187297283
"245f0a2","Michigan",2015,"65-69",6057.66322836818
"afab3e5","Michigan",2015,"70-74",7283.57206409499
"c5269ce","Michigan",2015,"75-79",8062.14502878994
"ae14f9b","Michigan",2015,"80-84",7511.20121492851
"de4179a","Michigan",2015,"85-89",6420.68435044839
"8969884","Michigan",2015,"90-94",5424.47271754272
"14be9a1","Michigan",2016,"65-69",6219.02982588059
"497148c","Michigan",2016,"70-74",7553.73831412694
"0cfb22a","Michigan",2016,"75-79",8482.65586745604
"779a520","Michigan",2016,"80-84",8009.03745634032
"03841e9","Michigan",2016,"85-89",6892.95464243852
"e2ade47","Michigan",2016,"90-94",5886.53551444712
"562d5b4","Michigan",2017,"65-69",6320.9726942855
"c46a5a8","Michigan",2017,"70-74",7730.71894909994
"e3cec20","Michigan",2017,"75-79",8805.58437259722
"ffe0fec","Michigan",2017,"80-84",8439.4310425817
"35c4920","Michigan",2017,"85-89",7303.87752790025
"8f790b7","Michigan",2017,"90-94",6304.40776942108
"a2ce0fe","Michigan",2018,"65-69",6168.8930047186
"e7444b6","Michigan",2018,"70-74",7468.05746763491
"b6c8439","Michigan",2018,"75-79",8441.70563423304
"80b45eb","Michigan",2018,"80-84",8068.25171446812
"7f602cf","Michigan",2018,"85-89",6980.0540609334
"25fc200","Michigan",2018,"90-94",6052.51244539987
"2b8820f","Michigan",2019,"65-69",5782.85909095153
"af78ba4","Michigan",2019,"70-74",6791.89701965334
"cad72c6","Michigan",2019,"75-79",7469.26729647235
"49337e8","Michigan",2019,"80-84",7031.88569969485
"be9242c","Michigan",2019,"85-89",6080.80816377748
"317a09e","Michigan",2019,"90-94",5303.48736999279
"2089e51","Mississippi",1990,"65-69",4417.02590233143
"f5a3aed","Mississippi",1990,"70-74",4591.04448335711
"5a05153","Mississippi",1990,"75-79",4166.45645310909
"45e6b09","Mississippi",1990,"80-84",3626.57703194095
"ffb36be","Mississippi",1990,"85-89",3293.44386394973
"31bf096","Mississippi",1990,"90-94",3069.45676803937
"ca3b5b8","Mississippi",1991,"65-69",4029.29438881608
"10e9e54","Mississippi",1991,"70-74",4205.58041911724
"3a95148","Mississippi",1991,"75-79",3893.06240353103
"03f5497","Mississippi",1991,"80-84",3452.29309263565
"c010a6c","Mississippi",1991,"85-89",3166.12821540893
"f837c72","Mississippi",1991,"90-94",2978.12681139417
"2373a31","Mississippi",1992,"65-69",3679.38794857406
"31d9a98","Mississippi",1992,"70-74",3857.99248504304
"0ac9e44","Mississippi",1992,"75-79",3649.15945810316
"6de5273","Mississippi",1992,"80-84",3301.06043875103
"d3a8c20","Mississippi",1992,"85-89",3056.23201395489
"db48784","Mississippi",1992,"90-94",2902.41415096776
"9b68c7d","Mississippi",1993,"65-69",3389.24167045038
"7b4b0bd","Mississippi",1993,"70-74",3569.69005642629
"0f04906","Mississippi",1993,"75-79",3453.00994371128
"5a5428f","Mississippi",1993,"80-84",3183.21408134192
"b6a910f","Mississippi",1993,"85-89",2973.42235265176
"cc652b8","Mississippi",1993,"90-94",2849.15200947418
"2893dfc","Mississippi",1994,"65-69",3180.16461549863
"d7e8c16","Mississippi",1994,"70-74",3361.4969475733
"966fd87","Mississippi",1994,"75-79",3321.62279782789
"9a283c2","Mississippi",1994,"80-84",3114.03967359772
"2dbecbc","Mississippi",1994,"85-89",2927.39361228263
"fc08a48","Mississippi",1994,"90-94",2824.91775409795
"f9fc507","Mississippi",1995,"65-69",3074.31468262309
"9ef6418","Mississippi",1995,"70-74",3257.84697845743
"77d085e","Mississippi",1995,"75-79",3270.72062473422
"1a8033f","Mississippi",1995,"80-84",3103.74045955691
"c798a0c","Mississippi",1995,"85-89",2926.45756181638
"738bc7d","Mississippi",1995,"90-94",2835.94789504555
"889dd2e","Mississippi",1996,"65-69",3044.67413207645
"2ddc0dc","Mississippi",1996,"70-74",3226.01161056979
"939813f","Mississippi",1996,"75-79",3270.98471140542
"4afc42a","Mississippi",1996,"80-84",3132.6579608705
"8efa950","Mississippi",1996,"85-89",2959.32866310856
"614d5b9","Mississippi",1996,"90-94",2883.62655848841
"cad1582","Mississippi",1997,"65-69",3043.50210314175
"8fedbda","Mississippi",1997,"70-74",3217.31082770294
"7cea102","Mississippi",1997,"75-79",3283.60102282634
"bace36b","Mississippi",1997,"80-84",3170.98019935136
"7950be0","Mississippi",1997,"85-89",3012.56973933112
"eb6f767","Mississippi",1997,"90-94",2954.29282441547
"5ffb4fa","Mississippi",1998,"65-69",3061.25533816228
"64c7935","Mississippi",1998,"70-74",3228.30971644659
"d22eb50","Mississippi",1998,"75-79",3307.18351675575
"7d0a285","Mississippi",1998,"80-84",3217.25435945485
"a98f516","Mississippi",1998,"85-89",3071.57243609281
"0551032","Mississippi",1998,"90-94",3030.94210479066
"9a72283","Mississippi",1999,"65-69",3089.54954503184
"88f23b7","Mississippi",1999,"70-74",3253.78401652148
"dc86f17","Mississippi",1999,"75-79",3341.04044322019
"6146957","Mississippi",1999,"80-84",3269.23971989793
"e04e69d","Mississippi",1999,"85-89",3127.59203631993
"110dc7e","Mississippi",1999,"90-94",3097.47513324828
"104d380","Mississippi",2000,"65-69",3118.47730283115
"a779393","Mississippi",2000,"70-74",3291.41068844832
"cbeb2e2","Mississippi",2000,"75-79",3389.44833858006
"5b03d69","Mississippi",2000,"80-84",3322.17037522969
"ba7eedc","Mississippi",2000,"85-89",3165.30274098674
"4c07d91","Mississippi",2000,"90-94",3138.23888208845
"af02867","Mississippi",2001,"65-69",3149.42034849123
"043975d","Mississippi",2001,"70-74",3343.86066696061
"ba15ff3","Mississippi",2001,"75-79",3454.48228153158
"5073205","Mississippi",2001,"80-84",3375.75945499321
"bacd48a","Mississippi",2001,"85-89",3193.68390365662
"329ee74","Mississippi",2001,"90-94",3154.53069873164
"ff4894c","Mississippi",2002,"65-69",3188.35978278178
"9b54c0c","Mississippi",2002,"70-74",3409.6090130409
"d7cb25a","Mississippi",2002,"75-79",3535.11283093484
"e6655d6","Mississippi",2002,"80-84",3435.09548163926
"e6c5dd1","Mississippi",2002,"85-89",3231.09885316837
"95d2767","Mississippi",2002,"90-94",3173.11817248797
"78dd83c","Mississippi",2003,"65-69",3231.4429538387
"c237a05","Mississippi",2003,"70-74",3479.52222728203
"65bec48","Mississippi",2003,"75-79",3622.88369659031
"2e1084a","Mississippi",2003,"80-84",3500.05490209358
"9ee7f66","Mississippi",2003,"85-89",3278.61677833119
"6324ecc","Mississippi",2003,"90-94",3194.7105845236
"3b961bd","Mississippi",2004,"65-69",3275.61248594812
"c03840e","Mississippi",2004,"70-74",3545.57224630236
"5a84af7","Mississippi",2004,"75-79",3708.19117875984
"44410c2","Mississippi",2004,"80-84",3572.01765726316
"e8fb164","Mississippi",2004,"85-89",3337.44360062797
"59d384d","Mississippi",2004,"90-94",3225.00433305911
"5fe1d1b","Mississippi",2005,"65-69",3317.84143245335
"1fe316a","Mississippi",2005,"70-74",3598.06026904428
"b4fc308","Mississippi",2005,"75-79",3785.41117205474
"8528c46","Mississippi",2005,"80-84",3658.84482831107
"a1ddf49","Mississippi",2005,"85-89",3404.34801150367
"2018613","Mississippi",2005,"90-94",3263.77003428241
"e7d46d7","Mississippi",2006,"65-69",3501.19999283648
"4fea3b2","Mississippi",2006,"70-74",3846.91359412094
"76ddb87","Mississippi",2006,"75-79",4136.31170519382
"103968f","Mississippi",2006,"80-84",4037.55034437027
"8745d9e","Mississippi",2006,"85-89",3693.06374308388
"1b45c44","Mississippi",2006,"90-94",3464.37827716058
"4e96914","Mississippi",2007,"65-69",3890.52207278477
"0ceecab","Mississippi",2007,"70-74",4392.52782092573
"7e3df74","Mississippi",2007,"75-79",4881.98529693509
"29150d0","Mississippi",2007,"80-84",4812.97390070161
"6e39758","Mississippi",2007,"85-89",4288.09110905441
"316c252","Mississippi",2007,"90-94",3884.39806260457
"ea07b96","Mississippi",2008,"65-69",4364.91339192389
"615ca1d","Mississippi",2008,"70-74",5060.00586642794
"e6d9495","Mississippi",2008,"75-79",5775.06569651077
"3b1cc68","Mississippi",2008,"80-84",5723.62651366074
"7344d75","Mississippi",2008,"85-89",4988.21622207162
"33e20af","Mississippi",2008,"90-94",4385.42529915353
"9f93ad5","Mississippi",2009,"65-69",4804.92984112859
"efb8673","Mississippi",2009,"70-74",5674.52418836049
"b064d87","Mississippi",2009,"75-79",6568.89976404493
"66809f8","Mississippi",2009,"80-84",6504.96727083382
"322483c","Mississippi",2009,"85-89",5594.89770608173
"770129e","Mississippi",2009,"90-94",4827.56429129152
"1bdbf72","Mississippi",2010,"65-69",5089.04683345898
"094d6df","Mississippi",2010,"70-74",6060.16903270121
"412d206","Mississippi",2010,"75-79",7012.93783579048
"5c8f27c","Mississippi",2010,"80-84",6899.24784800905
"f8e5c9f","Mississippi",2010,"85-89",5914.99612710283
"c811064","Mississippi",2010,"90-94",5062.78896900468
"795c9f3","Mississippi",2011,"65-69",5243.51166814185
"938540c","Mississippi",2011,"70-74",6250.43456309638
"0f534ef","Mississippi",2011,"75-79",7162.91172416453
"2b80569","Mississippi",2011,"80-84",6982.36449222839
"f084490","Mississippi",2011,"85-89",5990.35226124511
"4b6bcae","Mississippi",2011,"90-94",5117.08456445593
"d3fb2d9","Mississippi",2012,"65-69",5374.45737503987
"9134da7","Mississippi",2012,"70-74",6405.75786067915
"1695774","Mississippi",2012,"75-79",7263.15084539531
"7b914df","Mississippi",2012,"80-84",7020.78877828349
"029ee1d","Mississippi",2012,"85-89",6019.67953945612
"555539d","Mississippi",2012,"90-94",5131.46893412771
"1f9341e","Mississippi",2013,"65-69",5487.90465094469
"f5b1ed1","Mississippi",2013,"70-74",6541.06618945897
"70a06a2","Mississippi",2013,"75-79",7343.07736818146
"1c6ce5c","Mississippi",2013,"80-84",7042.53248029643
"f437878","Mississippi",2013,"85-89",6029.05552315497
"5cf633c","Mississippi",2013,"90-94",5129.15873068411
"7ba993f","Mississippi",2014,"65-69",5585.25199056294
"1726e41","Mississippi",2014,"70-74",6673.20444788833
"1a4ca5c","Mississippi",2014,"75-79",7432.90576886588
"f18fd5e","Mississippi",2014,"80-84",7077.02651750648
"1fc7f76","Mississippi",2014,"85-89",6045.23394347856
"fd77a94","Mississippi",2014,"90-94",5137.98250355291
"27815a6","Mississippi",2015,"65-69",5671.71836058787
"c6fd5fb","Mississippi",2015,"70-74",6816.13137513021
"425b144","Mississippi",2015,"75-79",7561.83968838934
"f11253f","Mississippi",2015,"80-84",7149.7773406176
"d43f50c","Mississippi",2015,"85-89",6102.5864255166
"0af76f6","Mississippi",2015,"90-94",5190.24016067374
"bdf77d2","Mississippi",2016,"65-69",5748.62698714226
"9b99dfb","Mississippi",2016,"70-74",7034.04479505635
"0523133","Mississippi",2016,"75-79",8004.24198332178
"53337e7","Mississippi",2016,"80-84",7664.82289677419
"a635276","Mississippi",2016,"85-89",6562.44755479014
"80e572b","Mississippi",2016,"90-94",5595.53023379939
"f049b5b","Mississippi",2017,"65-69",5795.37315115061
"7205e9f","Mississippi",2017,"70-74",7171.01454978574
"9893803","Mississippi",2017,"75-79",8365.39698809515
"0559fdd","Mississippi",2017,"80-84",8132.00771096622
"7be9c27","Mississippi",2017,"85-89",6980.89037834408
"a4f6ca2","Mississippi",2017,"90-94",5976.91868770784
"8080146","Mississippi",2018,"65-69",5671.64979989143
"edb7d68","Mississippi",2018,"70-74",6905.40876831088
"8d07a2a","Mississippi",2018,"75-79",7965.90389280099
"c0d3b0f","Mississippi",2018,"80-84",7698.82000542639
"8f39dd1","Mississippi",2018,"85-89",6620.42957036522
"6a299c7","Mississippi",2018,"90-94",5707.19823598817
"5c1f7e6","Mississippi",2019,"65-69",5355.65425329003
"694a128","Mississippi",2019,"70-74",6248.65899596167
"4d50ef7","Mississippi",2019,"75-79",6914.48794358422
"e17463c","Mississippi",2019,"80-84",6529.39347380857
"aa0f1eb","Mississippi",2019,"85-89",5633.30088214985
"41c9ac1","Mississippi",2019,"90-94",4916.31408648454
"8013612","Montana",1990,"65-69",5030.87419636266
"88887c2","Montana",1990,"70-74",5234.79003704889
"129e547","Montana",1990,"75-79",4775.9825186443
"8e0adf6","Montana",1990,"80-84",4177.40651028228
"aaad395","Montana",1990,"85-89",3744.853370335
"fbfd5e1","Montana",1990,"90-94",3363.26491770933
"3a34236","Montana",1991,"65-69",4604.47539263208
"2eecd4d","Montana",1991,"70-74",4819.12065599544
"8caa9de","Montana",1991,"75-79",4490.71356281431
"fcab093","Montana",1991,"80-84",4005.52624882288
"02969c4","Montana",1991,"85-89",3630.95614580269
"3bcedfe","Montana",1991,"90-94",3280.47065488485
"e145853","Montana",1992,"65-69",4218.26656111045
"2c163cb","Montana",1992,"70-74",4444.27979075667
"ff1722f","Montana",1992,"75-79",4237.0750110831
"794b270","Montana",1992,"80-84",3859.23892507015
"9593c28","Montana",1992,"85-89",3536.25595899578
"66fa30c","Montana",1992,"90-94",3220.15755675717
"59b6014","Montana",1993,"65-69",3895.01420328449
"758f6f5","Montana",1993,"70-74",4133.00290187693
"124ad51","Montana",1993,"75-79",4031.2374141662
"a9856e0","Montana",1993,"80-84",3750.9436600921
"eac0411","Montana",1993,"85-89",3464.51348432547
"3f7b422","Montana",1993,"90-94",3186.25509866823
"9720d22","Montana",1994,"65-69",3657.05726168329
"020cd5c","Montana",1994,"70-74",3909.08674912059
"c6476bc","Montana",1994,"75-79",3894.50355453643
"50db03d","Montana",1994,"80-84",3688.56906281035
"10f5d5d","Montana",1994,"85-89",3431.57407588543
"c97e5fc","Montana",1994,"90-94",3177.57736330753
"aedd897","Montana",1995,"65-69",3526.92418288913
"58553b3","Montana",1995,"70-74",3793.94836776285
"ea9ae87","Montana",1995,"75-79",3851.48338877905
"04a167b","Montana",1995,"80-84",3687.74085363242
"ca22b18","Montana",1995,"85-89",3441.6593303149
"96b4909","Montana",1995,"90-94",3207.31794138446
"7bb07ae","Montana",1996,"65-69",3469.74328439689
"8ebc20f","Montana",1996,"70-74",3751.45861547687
"0056528","Montana",1996,"75-79",3868.20830816054
"2e6b292","Montana",1996,"80-84",3732.18060641952
"71650bb","Montana",1996,"85-89",3491.89452346812
"8017bd7","Montana",1996,"90-94",3281.41812264238
"ed3ddc8","Montana",1997,"65-69",3432.92154566248
"bedf0a3","Montana",1997,"70-74",3727.90771741279
"222cb6d","Montana",1997,"75-79",3897.64279652269
"49a4bcb","Montana",1997,"80-84",3790.59654152897
"0bfeba2","Montana",1997,"85-89",3565.01487105208
"6ae0c21","Montana",1997,"90-94",3381.11011315169
"b60808b","Montana",1998,"65-69",3412.74958776671
"3d03c6a","Montana",1998,"70-74",3723.63275771799
"6ba3b43","Montana",1998,"75-79",3936.51006780919
"a9e7cbd","Montana",1998,"80-84",3854.04488287393
"faf47b3","Montana",1998,"85-89",3644.80579771728
"a0f1502","Montana",1998,"90-94",3480.6273701789
"6581c20","Montana",1999,"65-69",3406.18268953068
"5b85821","Montana",1999,"70-74",3733.16939035811
"8a2d9a7","Montana",1999,"75-79",3984.57068184139
"ea22961","Montana",1999,"80-84",3920.02416103785
"c5ee451","Montana",1999,"85-89",3713.30359852683
"9026e76","Montana",1999,"90-94",3566.17789451744
"b827636","Montana",2000,"65-69",3409.36920408938
"81823e2","Montana",2000,"70-74",3754.06729161193
"6e35c8c","Montana",2000,"75-79",4038.02376112067
"667a7ca","Montana",2000,"80-84",3987.49309017205
"a0bf011","Montana",2000,"85-89",3754.86167907201
"fc9f3a9","Montana",2000,"90-94",3612.59848788624
"eed08b9","Montana",2001,"65-69",3417.77441093004
"4f2b425","Montana",2001,"70-74",3785.09673432897
"b2adc46","Montana",2001,"75-79",4096.78768320132
"3ad2f35","Montana",2001,"80-84",4054.24338123493
"8a60407","Montana",2001,"85-89",3785.11416858373
"3023a34","Montana",2001,"90-94",3632.35976092599
"5b61745","Montana",2002,"65-69",3430.78562052334
"01f6103","Montana",2002,"70-74",3822.79076148555
"6b40e0c","Montana",2002,"75-79",4159.80973818188
"bc6d29f","Montana",2002,"80-84",4125.2638821126
"b56a061","Montana",2002,"85-89",3831.11523546007
"4cbb451","Montana",2002,"90-94",3655.05501588251
"314056d","Montana",2003,"65-69",3448.40004238128
"2e0e2b1","Montana",2003,"70-74",3864.34485845263
"5d78fff","Montana",2003,"75-79",4230.01878497064
"da54ba1","Montana",2003,"80-84",4201.07154791098
"e1870db","Montana",2003,"85-89",3885.9719599902
"09c8c90","Montana",2003,"90-94",3680.37910426279
"18df43e","Montana",2004,"65-69",3471.37529916043
"3a2a819","Montana",2004,"70-74",3908.20317328646
"1cf5ff4","Montana",2004,"75-79",4301.99425643694
"3fefa34","Montana",2004,"80-84",4288.74546849497
"c831df9","Montana",2004,"85-89",3953.06826058593
"1c53cc7","Montana",2004,"90-94",3710.23238155339
"0fc63a0","Montana",2005,"65-69",3500.25498762485
"c6a9c96","Montana",2005,"70-74",3950.85544924291
"f33dfdc","Montana",2005,"75-79",4375.2142446154
"05654a9","Montana",2005,"80-84",4389.48948238511
"887f454","Montana",2005,"85-89",4037.96051930553
"b273e69","Montana",2005,"90-94",3748.18843039788
"e3ff2aa","Montana",2006,"65-69",3673.91481221133
"7b95bc2","Montana",2006,"70-74",4214.63896327433
"895366a","Montana",2006,"75-79",4750.16947902567
"698a7c7","Montana",2006,"80-84",4795.3503136524
"5f011c9","Montana",2006,"85-89",4360.75750291106
"583ce00","Montana",2006,"90-94",3965.63448613809
"123746f","Montana",2007,"65-69",4051.69285675854
"1f3a9b9","Montana",2007,"70-74",4800.43840626521
"9e98091","Montana",2007,"75-79",5549.70354873027
"76cc58c","Montana",2007,"80-84",5610.47660513352
"f364cba","Montana",2007,"85-89",5004.94230564166
"6f7519a","Montana",2007,"90-94",4428.38359815467
"a2b3f85","Montana",2008,"65-69",4514.9185806982
"c16e7a7","Montana",2008,"70-74",5518.96647716427
"d2a4a21","Montana",2008,"75-79",6508.436524589
"d917fa7","Montana",2008,"80-84",6572.65154680794
"1d52033","Montana",2008,"85-89",5752.23836697705
"db72732","Montana",2008,"90-94",4969.1054103357
"5126780","Montana",2009,"65-69",4945.15710675522
"4f334b2","Montana",2009,"70-74",6181.76399928839
"8402803","Montana",2009,"75-79",7365.76672380302
"aea6b0f","Montana",2009,"80-84",7396.80230615486
"a51a4ae","Montana",2009,"85-89",6395.40525055425
"677c0fe","Montana",2009,"90-94",5433.76395254671
"5740331","Montana",2010,"65-69",5223.29766799847
"4ff97f5","Montana",2010,"70-74",6599.10070811914
"e7acfa0","Montana",2010,"75-79",7852.87982682472
"504aad2","Montana",2010,"80-84",7814.90789135925
"9188e5b","Montana",2010,"85-89",6721.46077571753
"00864a1","Montana",2010,"90-94",5672.18473617401
"40dfe2d","Montana",2011,"65-69",5374.22046341201
"bba1c07","Montana",2011,"70-74",6809.36331091555
"5ec2a24","Montana",2011,"75-79",8024.89452376218
"e225857","Montana",2011,"80-84",7906.46976294494
"20eee1c","Montana",2011,"85-89",6785.93673214445
"254bd86","Montana",2011,"90-94",5713.1581803379
"b9cfe8f","Montana",2012,"65-69",5503.95134642879
"2b9bff4","Montana",2012,"70-74",6984.96973646351
"7afc105","Montana",2012,"75-79",8142.23909866646
"1c959fe","Montana",2012,"80-84",7947.16028264513
"17d188f","Montana",2012,"85-89",6794.64259242094
"f8e9410","Montana",2012,"90-94",5710.86384059237
"c53df6b","Montana",2013,"65-69",5615.6120097161
"140f7ce","Montana",2013,"70-74",7134.79719968257
"8c5a175","Montana",2013,"75-79",8232.60152973657
"924462d","Montana",2013,"80-84",7964.08590695844
"d4a9cd4","Montana",2013,"85-89",6789.23372301566
"df10618","Montana",2013,"90-94",5684.81190866841
"76f7c7c","Montana",2014,"65-69",5713.26296342978
"df91189","Montana",2014,"70-74",7266.57450395858
"4358537","Montana",2014,"75-79",8327.2143850199
"2c30218","Montana",2014,"80-84",7993.06160833975
"6954a1a","Montana",2014,"85-89",6784.00621260103
"2de7ffd","Montana",2014,"90-94",5669.46345188075
"35e4b5b","Montana",2015,"65-69",5800.52806352889
"9535d7f","Montana",2015,"70-74",7390.00706835305
"27e1288","Montana",2015,"75-79",8453.43962224045
"6732c8d","Montana",2015,"80-84",8056.06892067238
"1a6bfb7","Montana",2015,"85-89",6811.07540675942
"2702a56","Montana",2015,"90-94",5690.98228317589
"d9bb24c","Montana",2016,"65-69",5856.75765234624
"0eaa93c","Montana",2016,"70-74",7482.67201185917
"81de2a8","Montana",2016,"75-79",8724.35122620309
"d8e258a","Montana",2016,"80-84",8436.83601460396
"9cbe9ad","Montana",2016,"85-89",7162.86174900559
"4e5b023","Montana",2016,"90-94",6038.30844726306
"2bcdc32","Montana",2017,"65-69",5872.97643048299
"140d481","Montana",2017,"70-74",7512.01191822036
"d4d540a","Montana",2017,"75-79",8919.03883875106
"daa1af6","Montana",2017,"80-84",8778.94679864912
"e14c234","Montana",2017,"85-89",7491.24264448757
"e78d0a3","Montana",2017,"90-94",6383.31627696914
"a1aeb59","Montana",2018,"65-69",5772.35721148385
"8995635","Montana",2018,"70-74",7282.45725800348
"0d77a41","Montana",2018,"75-79",8537.98550072654
"cfafc97","Montana",2018,"80-84",8359.49802549315
"865e5c6","Montana",2018,"85-89",7171.59481141367
